1,2,3,4,5,6,7,8
0.49,0.58,0.5,0.55,0.51,0.43,0.51,0.49
0.5,0.5,0.51,0.5,0.55,0.41,0.51,0.5
0.58,0.54,0.51,0.64,0.57,0.58,0.6,0.67
0.5,0.49,0.5,0.5,0.49,0.51,0.5,0.49
0.5,0.51,0.5,0.4,0.5,0.55,0.5,0.62
0.62,0.49,0.51,0.48,0.53,0.53,0.42,0.62
0.5,0.5,0.51,0.49,0.5,0.51,0.6,0.59
0.54,0.54,0.45,0.63,0.59,0.53,0.68,0.63
0.51,0.49,0.49,0.5,0.57,0.5,0.49,0.5
0.53,0.54,0.5,0.59,0.7,0.46,0.67,0.53
0.59,0.53,0.5,0.61,0.65,0.58,0.66,0.69
0.54,0.55,0.52,0.52,0.56,0.57,0.57,0.53
0.51,0.5,0.51,0.51,0.5,0.51,0.64,0.57
0.5,0.49,0.49,0.5,0.6,0.5,0.53,0.6
0.57,0.45,0.49,0.37,0.6,0.45,0.62,0.55
0.5,0.49,0.5,0.53,0.51,0.5,0.49,0.63
0.64,0.5,0.5,0.47,0.55,0.53,0.66,0.69
0.5,0.5,0.5,0.51,0.61,0.5,0.51,0.56
0.62,0.49,0.51,0.48,0.53,0.53,0.42,0.62
0.38,0.5,0.5,0.38,0.54,0.5,0.62,0.62
0.5,0.5,0.5,0.49,0.51,0.49,0.62,0.59
0.51,0.49,0.5,0.49,0.39,0.5,0.49,0.4
0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.6
0.53,0.5,0.5,0.5,0.51,0.5,0.56,0.5
0.5,0.5,0.51,0.49,0.61,0.49,0.51,0.5
0.57,0.55,0.51,0.62,0.65,0.49,0.62,0.65
0.48,0.45,0.5,0.65,0.61,0.52,0.65,0.69
0.6,0.41,0.5,0.46,0.57,0.45,0.56,0.55
0.56,0.57,0.5,0.52,0.58,0.55,0.53,0.51
0.5,0.5,0.51,0.49,0.5,0.5,0.62,0.3
0.56,0.49,0.5,0.57,0.66,0.53,0.63,0.68
0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5
0.52,0.53,0.5,0.61,0.57,0.57,0.64,0.62
0.5,0.5,0.49,0.51,0.65,0.5,0.5,0.51
0.5,0.51,0.5,0.49,0.5,0.5,0.59,0.54
0.52,0.5,0.49,0.55,0.69,0.5,0.56,0.6
0.5,0.46,0.5,0.43,0.51,0.46,0.6,0.52
0.49,0.5,0.5,0.5,0.51,0.5,0.5,0.5
0.52,0.51,0.5,0.43,0.62,0.49,0.5,0.53
0.49,0.58,0.5,0.55,0.51,0.43,0.51,0.49
0.5,0.5,0.51,0.5,0.51,0.51,0.44,0.46
0.57,0.51,0.51,0.61,0.56,0.44,0.5,0.55
0.53,0.54,0.49,0.68,0.63,0.59,0.59,0.65
0.52,0.54,0.56,0.54,0.48,0.54,0.58,0.52
0.49,0.45,0.49,0.48,0.47,0.47,0.44,0.46
0.48,0.44,0.51,0.54,0.45,0.54,0.47,0.52
0.47,0.49,0.52,0.51,0.47,0.52,0.51,0.47
0.48,0.53,0.49,0.52,0.54,0.49,0.56,0.55
0.46,0.46,0.47,0.51,0.47,0.52,0.49,0.51
0.52,0.57,0.55,0.58,0.55,0.54,0.6,0.54
0.5,0.47,0.53,0.5,0.46,0.5,0.52,0.47
0.52,0.58,0.51,0.57,0.56,0.52,0.62,0.54
0.51,0.58,0.54,0.54,0.56,0.55,0.62,0.54
0.52,0.59,0.52,0.48,0.55,0.49,0.52,0.53
0.5,0.55,0.52,0.56,0.5,0.5,0.6,0.55
0.51,0.5,0.55,0.48,0.48,0.52,0.53,0.46
0.48,0.47,0.54,0.44,0.49,0.49,0.45,0.46
0.49,0.45,0.52,0.44,0.47,0.48,0.48,0.48
0.49,0.53,0.53,0.58,0.57,0.53,0.59,0.53
0.55,0.53,0.53,0.51,0.54,0.47,0.55,0.52
0.48,0.48,0.49,0.49,0.48,0.48,0.44,0.52
0.47,0.49,0.5,0.47,0.46,0.5,0.42,0.48
0.47,0.44,0.47,0.49,0.47,0.49,0.41,0.48
0.55,0.58,0.53,0.6,0.56,0.51,0.59,0.5
0.45,0.46,0.48,0.48,0.49,0.45,0.44,0.46
0.52,0.55,0.52,0.52,0.52,0.5,0.6,0.53
0.52,0.45,0.47,0.52,0.45,0.52,0.51,0.5
0.5,0.47,0.53,0.5,0.51,0.52,0.47,0.49
0.46,0.44,0.48,0.44,0.46,0.49,0.5,0.53
0.47,0.45,0.52,0.45,0.48,0.48,0.41,0.47
0.52,0.48,0.53,0.51,0.46,0.48,0.52,0.46
0.53,0.51,0.52,0.5,0.5,0.53,0.49,0.5
0.51,0.57,0.54,0.56,0.52,0.53,0.61,0.54
0.53,0.6,0.53,0.56,0.56,0.5,0.6,0.54
0.47,0.46,0.48,0.5,0.5,0.49,0.48,0.48
0.49,0.45,0.47,0.51,0.48,0.54,0.47,0.47
0.54,0.53,0.52,0.52,0.52,0.51,0.57,0.54
0.5,0.47,0.47,0.44,0.46,0.51,0.44,0.48
0.5,0.52,0.53,0.48,0.52,0.51,0.55,0.52
0.48,0.45,0.49,0.54,0.43,0.5,0.47,0.46
0.49,0.45,0.49,0.43,0.46,0.49,0.48,0.48
0.47,0.45,0.48,0.48,0.44,0.51,0.46,0.5
0.48,0.49,0.53,0.42,0.5,0.49,0.46,0.5
0.48,0.45,0.5,0.45,0.5,0.45,0.45,0.46
0.51,0.47,0.46,0.53,0.44,0.53,0.52,0.53
0.52,0.59,0.51,0.57,0.58,0.51,0.62,0.55
0.55,0.53,0.54,0.53,0.52,0.46,0.55,0.55
0.54,0.54,0.51,0.56,0.51,0.49,0.55,0.51
0.47,0.45,0.51,0.43,0.5,0.48,0.49,0.52
0.49,0.44,0.49,0.45,0.46,0.49,0.43,0.45
0.53,0.46,0.5,0.5,0.48,0.52,0.52,0.49
0.49,0.46,0.48,0.45,0.44,0.49,0.42,0.44
0.5,0.5,0.51,0.49,0.53,0.51,0.53,0.49
0.49,0.44,0.46,0.49,0.48,0.51,0.49,0.45
0.52,0.51,0.55,0.48,0.52,0.52,0.55,0.53
0.49,0.47,0.54,0.43,0.51,0.45,0.46,0.5
0.44,0.44,0.48,0.53,0.45,0.53,0.48,0.54
0.52,0.46,0.48,0.45,0.48,0.48,0.45,0.5
0.48,0.53,0.53,0.53,0.53,0.51,0.56,0.53
0.53,0.6,0.51,0.56,0.56,0.53,0.57,0.57
